year,name,species,Plot, d30 , Height (m) , Height (cm) , Crown Dia (m) , Crown Dia (cm) , Crown Circum. (cm)  , LOG AGB AVI , Aboveground biomass (Kg) , Aboveground biomass (t/ha) , Belowground biomass (Kg) , Belowground biomass (t/ha) , Total biomass per ha (t/ha) , AGC (Kg) , BGC (Kg) , Total C (Kg) , Total C (t/ha) ," Btree l,j,p,i "
2017,2017 Sample Plot # 02,Avi,2017_2017 Sample Plot # 02_Avi, 1.20 , 0.54 , 54.00 , 0.64 , 64 , 202.34 , (0.21), 0.62 , 0.02 , 0.57 , 0.02 , 0.05 , 0.30 , 0.22 , 0.52 , 0.02 , 1.19 
2017,2017 Sample Plot # 02,Avi,2017_2017 Sample Plot # 02_Avi, 2.20 , 0.42 , 42.00 , 0.69 , 69 , 216.80 , (0.14), 0.72 , 0.03 , 0.66 , 0.03 , 0.06 , 0.34 , 0.26 , 0.60 , 0.02 , 1.38 
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2017,2017 Sample Plot # 02,Avi,2017_2017 Sample Plot # 02_Avi, 1.60 , 0.48 , 48.00 , 0.53 , 53 , 166.21 , (0.39), 0.41 , 0.02 , 0.37 , 0.01 , 0.03 , 0.19 , 0.15 , 0.34 , 0.01 , 0.78 
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2017,2017 Sample Plot # 03,Avi,2017_2017 Sample Plot # 03_Avi, 1.70 , 1.28 , 128.00 , 0.94 , 94 , 295.35 , 0.14 , 1.39 , 0.06 , 1.28 , 0.05 , 0.11 , 0.67 , 0.50 , 1.17 , 0.05 , 2.67 
2017,2017 Sample Plot # 03,Avi,2017_2017 Sample Plot # 03_Avi, 1.50 , 0.90 , 90.00 , 0.73 , 73 , 229.37 , (0.09), 0.81 , 0.03 , 0.75 , 0.03 , 0.06 , 0.39 , 0.29 , 0.68 , 0.03 , 1.55 
2017,2017 Sample Plot # 03,Avi,2017_2017 Sample Plot # 03_Avi, 2.80 , 1.34 , 134.00 , 0.92 , 92 , 289.06 , 0.12 , 1.33 , 0.05 , 1.22 , 0.05 , 0.10 , 0.64 , 0.48 , 1.11 , 0.04 , 2.55 
,,,,,,,,,,,,,,,,,,,,
2017,2017 Sample Plot # 03,Avi,2017_2017 Sample Plot # 03_Avi, 3.80 , 1.92 , 192.00 , 1.24 , 124 , 389.61 , 0.40 , 2.51 , 0.10 , 2.32 , 0.09 , 0.19 , 1.21 , 0.90 , 2.11 , 0.08 , 4.83 
2017,2017 Sample Plot # 03,Avi,2017_2017 Sample Plot # 03_Avi, 4.60 , 1.42 , 142.00 , 1.34 , 134 , 421.03 , 0.47 , 2.96 , 0.12 , 2.74 , 0.11 , 0.23 , 1.42 , 1.07 , 2.49 , 0.10 , 5.70 
2017,2017 Sample Plot # 03,Avi,2017_2017 Sample Plot # 03_Avi, 1.80 , 1.08 , 108.00 , 0.62 , 62 , 194.80 , (0.24), 0.57 , 0.02 , 0.53 , 0.02 , 0.04 , 0.27 , 0.21 , 0.48 , 0.02 , 1.10 
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2017,2017 Sample Plot # 03,Avi,2017_2017 Sample Plot # 03_Avi, 3.90 , 1.98 , 198.00 , 1.53 , 153 , 480.73 , 0.60 , 3.94 , 0.16 , 3.63 , 0.15 , 0.30 , 1.89 , 1.42 , 3.31 , 0.13 , 7.57 
2017,2017 Sample Plot # 03,Avi,2017_2017 Sample Plot # 03_Avi, 4.70 , 1.38 , 138.00 , 1.84 , 184 , 578.13 , 0.77 , 5.84 , 0.23 , 5.39 , 0.22 , 0.45 , 2.81 , 2.10 , 4.91 , 0.20 , 11.24 
2017,2017 Sample Plot # 03,Avi,2017_2017 Sample Plot # 03_Avi, 1.70 , 0.82 , 82.00 , 0.34 , 34 , 106.83 , (0.80), 0.16 , 0.01 , 0.15 , 0.01 , 0.01 , 0.08 , 0.06 , 0.13 , 0.01 , 0.30 
,,,,,,,,,,,,,,,,,,,,
2017,2017 Sample Plot # 03,Avi,2017_2017 Sample Plot # 03_Avi, 2.90 , 1.52 , 152.00 , 1.33 , 133 , 417.89 , 0.47 , 2.92 , 0.12 , 2.69 , 0.11 , 0.22 , 1.40 , 1.05 , 2.45 , 0.10 , 5.61 
2017,2017 Sample Plot # 03,Avi,2017_2017 Sample Plot # 03_Avi, 1.20 , 0.84 , 84.00 , 0.93 , 93 , 292.21 , 0.13 , 1.36 , 0.05 , 1.25 , 0.05 , 0.10 , 0.65 , 0.49 , 1.14 , 0.05 , 2.61 
,,,,,,,,,,,,,,,,,,,,
2017,2017 Sample Plot # 03,Avi,2017_2017 Sample Plot # 03_Avi, 1.30 , 0.78 , 78.00 , 0.45 , 45 , 141.39 , (0.54), 0.29 , 0.01 , 0.26 , 0.01 , 0.02 , 0.14 , 0.10 , 0.24 , 0.01 , 0.55 
2017,2017 Sample Plot # 03,Avi,2017_2017 Sample Plot # 03_Avi, 2.10 , 0.97 , 97.00 , 0.78 , 78 , 245.08 , (0.03), 0.93 , 0.04 , 0.86 , 0.03 , 0.07 , 0.45 , 0.34 , 0.78 , 0.03 , 1.79 
2017,2017 Sample Plot # 03,Avi,2017_2017 Sample Plot # 03_Avi, 1.10 , 0.76 , 76.00 , 0.62 , 62 , 194.80 , (0.24), 0.57 , 0.02 , 0.53 , 0.02 , 0.04 , 0.27 , 0.21 , 0.48 , 0.02 , 1.10 
2017,2017 Sample Plot # 03,Avi,2017_2017 Sample Plot # 03_Avi, 1.20 , 0.73 , 73.00 , 0.48 , 48 , 150.82 , (0.48), 0.33 , 0.01 , 0.30 , 0.01 , 0.03 , 0.16 , 0.12 , 0.28 , 0.01 , 0.63 
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2017,2017 Sample Plot # 03,Avi,2017_2017 Sample Plot # 03_Avi, 1.40 , 0.88 , 88.00 , 0.62 , 62 , 194.80 , (0.24), 0.57 , 0.02 , 0.53 , 0.02 , 0.04 , 0.27 , 0.21 , 0.48 , 0.02 , 1.10 
2017,2017 Sample Plot # 03,Avi,2017_2017 Sample Plot # 03_Avi, 3.20 , 1.43 , 143.00 , 1.35 , 135 , 424.17 , 0.48 , 3.01 , 0.12 , 2.78 , 0.11 , 0.23 , 1.45 , 1.08 , 2.53 , 0.10 , 5.79 
,,,,,,,,,,,,,,,,,,,,
2017,2017 Sample Plot # 03,Avi,2017_2017 Sample Plot # 03_Avi, 1.10 , 0.84 , 84.00 , 0.52 , 52 , 163.38 , (0.41), 0.39 , 0.02 , 0.36 , 0.01 , 0.03 , 0.19 , 0.14 , 0.33 , 0.01 , 0.75 
2017,2017 Sample Plot # 03,Avi,2017_2017 Sample Plot # 03_Avi, 1.10 , 0.76 , 76.00 , 0.38 , 38 , 119.40 , (0.70), 0.20 , 0.01 , 0.18 , 0.01 , 0.02 , 0.10 , 0.07 , 0.17 , 0.01 , 0.38 
2017,2017 Sample Plot # 03,Avi,2017_2017 Sample Plot # 03_Avi, 1.90 , 0.97 , 97.00 , 1.24 , 124 , 389.61 , 0.40 , 2.51 , 0.10 , 2.32 , 0.09 , 0.19 , 1.21 , 0.90 , 2.11 , 0.08 , 4.83 
2017,2017 Sample Plot # 03,Avi,2017_2017 Sample Plot # 03_Avi, 1.20 , 0.86 , 86.00 , 0.30 , 30 , 94.26 , (0.92), 0.12 , 0.00 , 0.11 , 0.00 , 0.01 , 0.06 , 0.04 , 0.10 , 0.00 , 0.23 
2017,2017 Sample Plot # 03,Avi,2017_2017 Sample Plot # 03_Avi, 1.20 , 0.80 , 80.00 , 0.35 , 35 , 109.97 , (0.78), 0.17 , 0.01 , 0.15 , 0.01 , 0.01 , 0.08 , 0.06 , 0.14 , 0.01 , 0.32 
,,,,,,,,,,,,,,,,,,,,
2017,2017 Sample Plot # 03,Avi,2017_2017 Sample Plot # 03_Avi, 4.20 , 1.42 , 142.00 , 1.84 , 184 , 578.13 , 0.77 , 5.84 , 0.23 , 5.39 , 0.22 , 0.45 , 2.81 , 2.10 , 4.91 , 0.20 , 11.24 
2017,2017 Sample Plot # 03,Avi,2017_2017 Sample Plot # 03_Avi, 3.10 , 1.06 , 106.00 , 1.34 , 134 , 421.03 , 0.47 , 2.96 , 0.12 , 2.74 , 0.11 , 0.23 , 1.42 , 1.07 , 2.49 , 0.10 , 5.70 
2017,2017 Sample Plot # 03,Avi,2017_2017 Sample Plot # 03_Avi, 4.10 , 1.28 , 128.00 , 1.94 , 194 , 609.55 , 0.82 , 6.54 , 0.26 , 6.04 , 0.24 , 0.50 , 3.14 , 2.36 , 5.50 , 0.22 , 12.59 
,,,,,,,,,,,,,,,,,,,,
2017,2017 Sample Plot # 03,Avi,2017_2017 Sample Plot # 03_Avi, 1.20 , 0.84 , 84.00 , 0.62 , 62 , 194.80 , (0.24), 0.57 , 0.02 , 0.53 , 0.02 , 0.04 , 0.27 , 0.21 , 0.48 , 0.02 , 1.10 
,,,,,,,,,,,,,,,,,,,,
2017,2017 Sample Plot # 03,Avi,2017_2017 Sample Plot # 03_Avi, 1.10 , 0.75 , 75.00 , 0.89 , 89 , 278.55 , 0.09 , 1.22 , 0.05 , 1.13 , 0.05 , 0.09 , 0.59 , 0.44 , 1.03 , 0.04 , 2.36 
,,,,,,,,,,,,,,,,,,,,
2017,2017 Sample Plot # 03,Avi,2017_2017 Sample Plot # 03_Avi, 3.10 , 1.28 , 128.00 , 1.55 , 155 , 487.01 , 0.61 , 4.05 , 0.16 , 3.74 , 0.15 , 0.31 , 1.94 , 1.46 , 3.40 , 0.14 , 7.79 
,,,,,,,,,,,,,,,,,,,,
2017,2017 Sample Plot # 03,Avi,2017_2017 Sample Plot # 03_Avi, 1.10 , 0.72 , 72.00 , 0.62 , 62 , 194.80 , (0.24), 0.57 , 0.02 , 0.53 , 0.02 , 0.04 , 0.27 , 0.21 , 0.48 , 0.02 , 1.10 
,,,,,,,,,,,,,,,,,,,,
2017,2017 Sample Plot # 03,Avi,2017_2017 Sample Plot # 03_Avi, 2.70 , 1.34 , 134.00 , 0.94 , 94 , 295.35 , 0.14 , 1.39 , 0.06 , 1.28 , 0.05 , 0.11 , 0.67 , 0.50 , 1.17 , 0.05 , 2.67 
2017,2017 Sample Plot # 03,Avi,2017_2017 Sample Plot # 03_Avi, 3.40 , 1.24 , 124.00 , 1.43 , 143 , 449.31 , 0.53 , 3.41 , 0.14 , 3.15 , 0.13 , 0.26 , 1.64 , 1.23 , 2.86 , 0.11 , 6.55 
2017,2017 Sample Plot # 03,Avi,2017_2017 Sample Plot # 03_Avi, 2.30 , 1.13 , 113.00 , 1.05 , 105 , 329.91 , 0.25 , 1.76 , 0.07 , 1.62 , 0.06 , 0.14 , 0.84 , 0.63 , 1.48 , 0.06 , 3.38 
,,,,,,,,,,,,,,,,,,,,
2017,2017 Sample Plot # 03,Avi,2017_2017 Sample Plot # 03_Avi, 1.70 , 1.34 , 134.00 , 1.10 , 110 , 345.62 , 0.29 , 1.94 , 0.08 , 1.79 , 0.07 , 0.15 , 0.93 , 0.70 , 1.63 , 0.07 , 3.74 
2017,2017 Sample Plot # 03,Avi,2017_2017 Sample Plot # 03_Avi, 2.10 , 1.23 , 123.00 , 1.84 , 184 , 578.13 , 0.77 , 5.84 , 0.23 , 5.39 , 0.22 , 0.45 , 2.81 , 2.10 , 4.91 , 0.20 , 11.24 
2017,2017 Sample Plot # 03,Avi,2017_2017 Sample Plot # 03_Avi, 2.90 , 1.23 , 123.00 , 1.10 , 110 , 345.62 , 0.29 , 1.94 , 0.08 , 1.79 , 0.07 , 0.15 , 0.93 , 0.70 , 1.63 , 0.07 , 3.74 
,,,,,,,,,,,,,,,,,,,,
2017,2017 Sample Plot # 03,Avi,2017_2017 Sample Plot # 03_Avi, 1.20 , 0.94 , 94.00 , 0.70 , 70 , 219.94 , (0.13), 0.74 , 0.03 , 0.68 , 0.03 , 0.06 , 0.35 , 0.27 , 0.62 , 0.02 , 1.42 
,,,,,,,,,,,,,,,,,,,,
2017,2017 Sample Plot # 03,Avi,2017_2017 Sample Plot # 03_Avi, 3.40 , 1.34 , 134.00 , 1.53 , 153 , 480.73 , 0.60 , 3.94 , 0.16 , 3.63 , 0.15 , 0.30 , 1.89 , 1.42 , 3.31 , 0.13 , 7.57 
2017,2017 Sample Plot # 03,Avi,2017_2017 Sample Plot # 03_Avi, 1.80 , 1.22 , 122.00 , 1.10 , 110 , 345.62 , 0.29 , 1.94 , 0.08 , 1.79 , 0.07 , 0.15 , 0.93 , 0.70 , 1.63 , 0.07 , 3.74 
,,,,,,,,,,,,,,,,,,,,
2017,2017 Sample Plot # 03,Avi,2017_2017 Sample Plot # 03_Avi, 2.10 , 1.24 , 124.00 , 1.73 , 173 , 543.57 , 0.71 , 5.12 , 0.20 , 4.73 , 0.19 , 0.39 , 2.46 , 1.84 , 4.30 , 0.17 , 9.85 
,,,,,,,,,,,,,,,,,,,,
2017,2017 Sample Plot # 03,Avi,2017_2017 Sample Plot # 03_Avi, 2.20 , 1.34 , 134.00 , 0.64 , 64 , 201.09 , (0.21), 0.61 , 0.02 , 0.56 , 0.02 , 0.05 , 0.29 , 0.22 , 0.51 , 0.02 , 1.17 
,,,,,,,,,,,,,,,,,,,,
2017,2017 Sample Plot # 03,Avi,2017_2017 Sample Plot # 03_Avi, 1.70 , 0.83 , 83.00 , 0.74 , 74 , 232.51 , (0.08), 0.83 , 0.03 , 0.77 , 0.03 , 0.06 , 0.40 , 0.30 , 0.70 , 0.03 , 1.60 
2017,2017 Sample Plot # 03,Avi,2017_2017 Sample Plot # 03_Avi, 2.20 , 0.74 , 74.00 , 0.40 , 40 , 125.68 , (0.65), 0.22 , 0.01 , 0.21 , 0.01 , 0.02 , 0.11 , 0.08 , 0.19 , 0.01 , 0.43 
,,,,,,,,,,,,,,,,,,,,
2017,2017 Sample Plot # 03,Avi,2017_2017 Sample Plot # 03_Avi, 1.30 , 0.92 , 92.00 , 0.73 , 73 , 229.37 , (0.09), 0.81 , 0.03 , 0.75 , 0.03 , 0.06 , 0.39 , 0.29 , 0.68 , 0.03 , 1.55 
2017,2017 Sample Plot # 03,Avi,2017_2017 Sample Plot # 03_Avi, 1.10 , 0.76 , 76.00 , 0.42 , 42 , 131.96 , (0.61), 0.25 , 0.01 , 0.23 , 0.01 , 0.02 , 0.12 , 0.09 , 0.21 , 0.01 , 0.48 
2017,2017 Sample Plot # 03,Avi,2017_2017 Sample Plot # 03_Avi, 1.20 , 0.72 , 72.00 , 0.40 , 40 , 125.68 , (0.65), 0.22 , 0.01 , 0.21 , 0.01 , 0.02 , 0.11 , 0.08 , 0.19 , 0.01 , 0.43 
2017,2017 Sample Plot # 03,Avi,2017_2017 Sample Plot # 03_Avi, 1.10 , 0.78 , 78.00 , 0.44 , 44 , 138.25 , (0.56), 0.27 , 0.01 , 0.25 , 0.01 , 0.02 , 0.13 , 0.10 , 0.23 , 0.01 , 0.53 
2017,2017 Sample Plot # 03,Avi,2017_2017 Sample Plot # 03_Avi, 1.30 , 0.80 , 80.00 , 0.40 , 40 , 125.68 , (0.65), 0.22 , 0.01 , 0.21 , 0.01 , 0.02 , 0.11 , 0.08 , 0.19 , 0.01 , 0.43 
,,,,,,,,,,,,,,,,,,,,
2017,2017 Sample Plot # 03,Avi,2017_2017 Sample Plot # 03_Avi, 1.10 , 0.78 , 78.00 , 0.57 , 57 , 179.09 , (0.32), 0.48 , 0.02 , 0.44 , 0.02 , 0.04 , 0.23 , 0.17 , 0.40 , 0.02 , 0.92 
,,,,,,,,,,,,,,,,,,,,
2017,2017 Sample Plot # 03,Avi,2017_2017 Sample Plot # 03_Avi, 2.20 , 1.06 , 106.00 , 0.60 , 60 , 188.52 , (0.27), 0.53 , 0.02 , 0.49 , 0.02 , 0.04 , 0.25 , 0.19 , 0.45 , 0.02 , 1.02 
2017,2017 Sample Plot # 03,Avi,2017_2017 Sample Plot # 03_Avi, 1.70 , 1.36 , 136.00 , 0.95 , 95 , 298.49 , 0.15 , 1.42 , 0.06 , 1.31 , 0.05 , 0.11 , 0.68 , 0.51 , 1.19 , 0.05 , 2.73 
2017,2017 Sample Plot # 03,Avi,2017_2017 Sample Plot # 03_Avi, 1.10 , 0.82 , 82.00 , 0.43 , 43 , 135.11 , (0.58), 0.26 , 0.01 , 0.24 , 0.01 , 0.02 , 0.12 , 0.09 , 0.22 , 0.01 , 0.50 
2017,2017 Sample Plot # 03,Avi,2017_2017 Sample Plot # 03_Avi, 1.20 , 0.80 , 80.00 , 0.53 , 53 , 166.53 , (0.39), 0.41 , 0.02 , 0.38 , 0.02 , 0.03 , 0.20 , 0.15 , 0.34 , 0.01 , 0.78 
,,,,,,,,,,,,,,,,,,,,
2017,2017 Sample Plot # 03,Avi,2017_2017 Sample Plot # 03_Avi, 2.90 , 1.10 , 110.00 , 1.25 , 125 , 392.75 , 0.41 , 2.55 , 0.10 , 2.36 , 0.09 , 0.20 , 1.23 , 0.92 , 2.15 , 0.09 , 4.91 
,,,,,,,,,,,,,,,,,,,,
2017,2017 Sample Plot # 03,Avi,2017_2017 Sample Plot # 03_Avi, 1.40 , 0.88 , 88.00 , 0.63 , 63 , 197.95 , (0.23), 0.59 , 0.02 , 0.54 , 0.02 , 0.05 , 0.28 , 0.21 , 0.50 , 0.02 , 1.13 
2017,2017 Sample Plot # 03,Avi,2017_2017 Sample Plot # 03_Avi, 1.30 , 0.87 , 87.00 , 0.62 , 62 , 194.80 , (0.24), 0.57 , 0.02 , 0.53 , 0.02 , 0.04 , 0.27 , 0.21 , 0.48 , 0.02 , 1.10 
,,,,,,,,,,,,,,,,,,,,
2017,2017 Sample Plot # 03,Avi,2017_2017 Sample Plot # 03_Avi, 4.30 , 2.05 , 205.00 , 2.84 , 284 , 892.33 , 1.17 , 14.79 , 0.59 , 13.66 , 0.55 , 1.14 , 7.10 , 5.33 , 12.43 , 0.50 , 28.45 
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2017,2017 Sample Plot # 03,Avi,2017_2017 Sample Plot # 03_Avi, 1.40 , 1.03 , 103.00 , 0.74 , 74 , 232.51 , (0.08), 0.83 , 0.03 , 0.77 , 0.03 , 0.06 , 0.40 , 0.30 , 0.70 , 0.03 , 1.60 
,,,,,,,,,,,,,,,,,,,,
2017,2017 Sample Plot # 03,Avi,2017_2017 Sample Plot # 03_Avi, 1.10 , 0.94 , 94.00 , 0.48 , 48 , 150.82 , (0.48), 0.33 , 0.01 , 0.30 , 0.01 , 0.03 , 0.16 , 0.12 , 0.28 , 0.01 , 0.63 
2017,2017 Sample Plot # 03,Avi,2017_2017 Sample Plot # 03_Avi, 1.20 , 1.06 , 106.00 , 0.82 , 82 , 257.64 , 0.02 , 1.04 , 0.04 , 0.96 , 0.04 , 0.08 , 0.50 , 0.37 , 0.87 , 0.03 , 1.99 
,,,,,,,,,,,,,,,,,,,,
2017,2017 Sample Plot # 03,Avi,2017_2017 Sample Plot # 03_Avi, 1.20 , 0.94 , 94.00 , 0.53 , 53 , 166.53 , (0.39), 0.41 , 0.02 , 0.38 , 0.02 , 0.03 , 0.20 , 0.15 , 0.34 , 0.01 , 0.78 
2017,2017 Sample Plot # 03,Avi,2017_2017 Sample Plot # 03_Avi, 1.10 , 0.95 , 95.00 , 0.57 , 57 , 179.09 , (0.32), 0.48 , 0.02 , 0.44 , 0.02 , 0.04 , 0.23 , 0.17 , 0.40 , 0.02 , 0.92 
2017,2017 Sample Plot # 03,Avi,2017_2017 Sample Plot # 03_Avi, 1.20 , 0.92 , 92.00 , 0.45 , 45 , 141.39 , (0.54), 0.29 , 0.01 , 0.26 , 0.01 , 0.02 , 0.14 , 0.10 , 0.24 , 0.01 , 0.55 
2017,2017 Sample Plot # 03,Avi,2017_2017 Sample Plot # 03_Avi, 1.30 , 1.04 , 104.00 , 0.90 , 90 , 282.78 , 0.10 , 1.26 , 0.05 , 1.17 , 0.05 , 0.10 , 0.61 , 0.46 , 1.06 , 0.04 , 2.43 
2017,2017 Sample Plot # 03,Avi,2017_2017 Sample Plot # 03_Avi, 1.80 , 1.32 , 132.00 , 1.40 , 140 , 439.88 , 0.51 , 3.26 , 0.13 , 3.01 , 0.12 , 0.25 , 1.56 , 1.17 , 2.74 , 0.11 , 6.26 
2017,2017 Sample Plot # 03,Avi,2017_2017 Sample Plot # 03_Avi, 1.70 , 1.14 , 114.00 , 1.08 , 108 , 339.34 , 0.27 , 1.87 , 0.07 , 1.72 , 0.07 , 0.14 , 0.90 , 0.67 , 1.57 , 0.06 , 3.59 
,,,,,,,,,,,,,,,,,,,,
2017,2017 Sample Plot # 03,Avi,2017_2017 Sample Plot # 03_Avi, 1.90 , 1.07 , 107.00 , 1.10 , 110 , 345.62 , 0.29 , 1.94 , 0.08 , 1.79 , 0.07 , 0.15 , 0.93 , 0.70 , 1.63 , 0.07 , 3.74 
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2017,2017 Sample Plot # 03,Avi,2017_2017 Sample Plot # 03_Avi, 3.80 , 1.68 , 168.00 , 1.90 , 190 , 596.98 , 0.80 , 6.26 , 0.25 , 5.78 , 0.23 , 0.48 , 3.00 , 2.25 , 5.26 , 0.21 , 12.04 
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2017,2017 Sample Plot # 04,Avi,2017_2017 Sample Plot # 04_Avi, 1.40 , 0.20 , 20.00 , 0.62 , 62 , 194.80 , (0.24), 0.57 , 0.02 , 0.53 , 0.02 , 0.04 , 0.27 , 0.21 , 0.48 , 0.02 , 1.10 
,,,,,,,,,,,,,,,,,,,,
2017,2017 Sample Plot # 04,Avi,2017_2017 Sample Plot # 04_Avi, 5.10 , 1.74 , 174.00 , 3.10 , 310 , 974.02 , 1.25 , 17.84 , 0.71 , 16.47 , 0.66 , 1.37 , 8.57 , 6.42 , 14.99 , 0.60 , 34.32 
,,,,,,,,,,,,,,,,,,,,
2017,2017 Sample Plot # 04,Avi,2017_2017 Sample Plot # 04_Avi, 3.20 , 1.22 , 122.00 , 1.40 , 140 , 439.88 , 0.51 , 3.26 , 0.13 , 3.01 , 0.12 , 0.25 , 1.56 , 1.17 , 2.74 , 0.11 , 6.26 
,,,,,,,,,,,,,,,,,,,,
2017,2017 Sample Plot # 04,Avi,2017_2017 Sample Plot # 04_Avi, 4.40 , 1.27 , 127.00 , 1.74 , 174 , 546.71 , 0.71 , 5.19 , 0.21 , 4.79 , 0.19 , 0.40 , 2.49 , 1.87 , 4.36 , 0.17 , 9.97 
,,,,,,,,,,,,,,,,,,,,
2017,2017 Sample Plot # 04,Avi,2017_2017 Sample Plot # 04_Avi, 2.40 , 1.05 , 105.00 , 1.15 , 115 , 361.33 , 0.33 , 2.14 , 0.09 , 1.97 , 0.08 , 0.16 , 1.03 , 0.77 , 1.80 , 0.07 , 4.11 
2017,2017 Sample Plot # 04,Avi,2017_2017 Sample Plot # 04_Avi, 1.20 , 0.80 , 80.00 , 0.64 , 64 , 201.09 , (0.21), 0.61 , 0.02 , 0.56 , 0.02 , 0.05 , 0.29 , 0.22 , 0.51 , 0.02 , 1.17 
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2017,2017 Sample Plot # 04,Avi,2017_2017 Sample Plot # 04_Avi, 1.60 , 0.74 , 74.00 , 0.62 , 62 , 194.80 , (0.24), 0.57 , 0.02 , 0.53 , 0.02 , 0.04 , 0.27 , 0.21 , 0.48 , 0.02 , 1.10 
2017,2017 Sample Plot # 04,Avi,2017_2017 Sample Plot # 04_Avi, 4.70 , 1.32 , 132.00 , 2.05 , 205 , 644.11 , 0.87 , 7.36 , 0.29 , 6.80 , 0.27 , 0.57 , 3.54 , 2.65 , 6.19 , 0.25 , 14.16 
,,,,,,,,,,,,,,,,,,,,
2017,2017 Sample Plot # 04,Avi,2017_2017 Sample Plot # 04_Avi, 2.40 , 0.67 , 67.00 , 0.90 , 90 , 282.78 , 0.10 , 1.26 , 0.05 , 1.17 , 0.05 , 0.10 , 0.61 , 0.46 , 1.06 , 0.04 , 2.43 
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2017,2017 Sample Plot # 04,Avi,2017_2017 Sample Plot # 04_Avi, 2.80 , 0.72 , 72.00 , 1.34 , 134 , 421.03 , 0.47 , 2.96 , 0.12 , 2.74 , 0.11 , 0.23 , 1.42 , 1.07 , 2.49 , 0.10 , 5.70 
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2017,2017 Sample Plot # 04,Avi,2017_2017 Sample Plot # 04_Avi, 3.70 , 0.94 , 94.00 , 1.27 , 127 , 399.03 , 0.42 , 2.64 , 0.11 , 2.44 , 0.10 , 0.20 , 1.27 , 0.95 , 2.22 , 0.09 , 5.08 
2017,2017 Sample Plot # 04,Avi,2017_2017 Sample Plot # 04_Avi, 1.80 , 0.84 , 84.00 , 0.98 , 98 , 307.92 , 0.18 , 1.52 , 0.06 , 1.40 , 0.06 , 0.12 , 0.73 , 0.55 , 1.27 , 0.05 , 2.92 
,,,,,,,,,,,,,,,,,,,,
2017,2017 Sample Plot # 04,Avi,2017_2017 Sample Plot # 04_Avi, 3.80 , 1.64 , 164.00 , 2.23 , 223 , 700.67 , 0.95 , 8.82 , 0.35 , 8.14 , 0.33 , 0.68 , 4.23 , 3.17 , 7.41 , 0.30 , 16.96 
2017,2017 Sample Plot # 04,Avi,2017_2017 Sample Plot # 04_Avi, 3.60 , 0.73 , 73.00 , 1.25 , 125 , 392.75 , 0.41 , 2.55 , 0.10 , 2.36 , 0.09 , 0.20 , 1.23 , 0.92 , 2.15 , 0.09 , 4.91 
,,,,,,,,,,,,,,,,,,,,
2017,2017 Sample Plot # 04,Avi,2017_2017 Sample Plot # 04_Avi, 4.30 , 0.92 , 92.00 , 1.42 , 142 , 446.16 , 0.53 , 3.36 , 0.13 , 3.10 , 0.12 , 0.26 , 1.61 , 1.21 , 2.82 , 0.11 , 6.45 
2017,2017 Sample Plot # 04,Avi,2017_2017 Sample Plot # 04_Avi, 2.40 , 0.78 , 78.00 , 1.21 , 121 , 380.18 , 0.38 , 2.38 , 0.10 , 2.20 , 0.09 , 0.18 , 1.14 , 0.86 , 2.00 , 0.08 , 4.58 
2017,2017 Sample Plot # 04,Avi,2017_2017 Sample Plot # 04_Avi, 1.90 , 0.70 , 70.00 , 0.84 , 84 , 263.93 , 0.04 , 1.09 , 0.04 , 1.01 , 0.04 , 0.08 , 0.52 , 0.39 , 0.92 , 0.04 , 2.10 
2017,2017 Sample Plot # 04,Avi,2017_2017 Sample Plot # 04_Avi, 1.70 , 0.58 , 58.00 , 0.64 , 64 , 201.09 , (0.21), 0.61 , 0.02 , 0.56 , 0.02 , 0.05 , 0.29 , 0.22 , 0.51 , 0.02 , 1.17 
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
2017,2017 Sample Plot # 04,Avi,2017_2017 Sample Plot # 04_Avi, 1.70 , 1.22 , 122.00 , 0.83 , 83 , 260.79 , 0.03 , 1.06 , 0.04 , 0.98 , 0.04 , 0.08 , 0.51 , 0.38 , 0.89 , 0.04 , 2.05 
,,,,,,,,,,,,,,,,,,,,
